category,kr,vn,vn_origin,th,th_match,id,id_match,en,en_match,string_id
Item,풍요의 오만 충전 상자 (각인),Hộp Sạc Kiêu Ngạo của Sự Thịnh Vượng (Khóa),nc-recovered,กล่องชาร์จความโอหังแห่งความมั่งคั่ง (ล็อค),nc-recovered,Abundance of Arrogance Recharge Chest (Bound),nc-recovered,Insolence Bonus Time Chest of Abundance (Bound),nc_tb,
Item,푸른 네뷸라이트 조각 (이벤트),Mảnh nebulite xanh (Sự Kiện),nc-recovered,ชิ้นส่วนเนบิวไลท์สีฟ้า (กิจกรรม),nc-recovered,Blue Nebulite Fragment (Event),nc-recovered,Blue Nebulite Fragment (Event),nc_tb,
Item,오만의 탑 5층 이동 주문서,Cuộn Dịch chuyển tầng 5 Tháp Ngạo Mạn,nc-recovered,คัมภีร์เทเลพอร์ตหอคอยแห่งความโอหังชั้น 5,nc-recovered,Tower of Insolence (5F) Teleport Scroll,nc-recovered,Tower of Insolence (5F) Teleport Scroll,nc_tb,
Item,불멸의 화려한 전설 무기 선택 상자,Hộp chọn vũ khí Huyền Thoại hoa lệ bất tử,nc-recovered,กล่องเลือกอาวุธตำนานหรูหราอมตะ,nc-recovered,Immortal Fancy Legend Weapon Selection Chest,nc-recovered,Immortal Fancy Legend Weapon Selection Chest,nc_tb,
Item,2023 복 주머니 (이벤트),Túi May Mắn 2023 (Sự kiện),nc-recovered,ถุงนำโชค 2023 (กิจกรรม),nc-recovered,2023 Lucky Pouch (Event),nc-recovered,2023 Lucky Bag (Event),nc_tb,
Item,칼리에의 부츠 (초월 +3) (각인),Giày Callie (Thăng Cấp +3) (Khóa),nc-recovered,รองเท้าของคาลลี่ (ข้ามขีดจำกัด +3) (ล็อค),nc-recovered,Kaliel's Boots (Asc. +3) (Bound),nc-recovered,Kaliel's Boots (Asc. +3) (Bound),nc_tb,
Item,천고의 영웅 갑옷 선택 상자,Hộp chọn Giáp sử thi Huyền thoại Thiên Cổ,nc-recovered,กล่องเลือกเสื้อเกราะวีรบุรุษแห่งนิรันดร์,nc-recovered,Heavenly Epic Armor Selection Chest,nc-recovered,Eternal Epic Armor Selection Chest,nc_tb,
Item,맹약의 제2 전리품 Ⅲ (각인),Chiến lợi phẩm thứ 2 của Hiệp Ước III (Khóa),nc-recovered,ของรางวัลที่ 2 แห่งคำสาบาน Ⅲ (ล็อค),nc-recovered,2nd Loot III of Pledges (Bound),nc-recovered,Pledges' No.2 Trophy III (Bound),nc_tb,
Item,창조된 키메라의 혼,Linh hồn của Chimera được tạo ra,nc-recovered,วิญญาณของคิเมร่าที่ถูกเนรมิตขึ้น,nc-recovered,Created Chimera's Soul Crystal Stone,nc-recovered,Created Chimera's Soul,nc_tb,
Item,그레시아 선발대 신탁서 (이벤트),Thư ủy thác đội tiên phong Grecia (Sự kiện),nc-recovered,ใบคำพยากรณ์ทีมสำรวจของเกรเซีย (กิจกรรม),nc-recovered,Gracia Vanguard's Oracle Scripture (Event),nc-recovered,Gracia Advance Party Oracle Scripture (Event),nc_tb,
Item,베오라의 영웅 계승자의 서 도전 상자 (각인),Hộp Thử Thách Sách của Người Kế Thừa Sử thi của Veora (Khóa),nc-recovered,กล่องท้าทายตำราของผู้สืบทอดวีรบุรุษของเวโอร่า (ล็อค),nc-recovered,Veora's Epic Inheritor's Book Chance Chest (Bound),nc-recovered,Veora's Epic Inheritor's Book Chance Chest (Bound),nc_tb,
Item,해빙의 영웅 아티팩트 도전권 (1회) (각인),Thẻ Tạo tác Tỉ Lệ Sử thi của Thaw (1 Lần) (Khóa),nc-recovered,การ์ดสุ่มอาร์ติแฟกต์ระดับวีรบุรุษของธอว์น (1 ครั้ง) (ล็อค),nc-recovered,Thaw's Epic Artifact Chance Card (1 Kali) (Bound),nc-recovered,Thawborn Epic Artifact Chance Card (1 Time) (Bound),nc_tb,
Item,발라카스의 목걸이 (초월 +1),Dây chuyền Balakas (Thăng Cấp +1),nc-recovered,สร้อยคอของวาลากัส (ข้ามขีดจำกัด +1),nc-recovered,Valakas' Necklace (Asc. +1),nc-recovered,Valakas' Necklace (Asc. +1),nc_tb,
Item,차원의 화려한 전설 스킬북 선택 상자,Hộp chọn sách kỹ năng huyền thoại hoa lệ của không gian,nc-recovered,กล่องเลือกหนังสือสกิลตำนานหรูหราแห่งมิติ,nc-recovered,Dimensional Fancy Legend Skillbook Selection Chest,nc-recovered,Dimensional Fancy Legend Skillbook Selection Chest,nc_tb,
Item,실레노스 정찰병의 견갑 (각인),Giáp Vai Trinh Sát Silenos (Khóa),nc-recovered,เกราะไหล่หน่วยลาดตระเวนซิเลนอส (ล็อค),nc-recovered,Silenos Scout's Pauldrons (Bound),nc-recovered,Silenos Scout's Pauldron (Bound),nc_tb,
Item,인연의 축복받은 마스터 타락 아가시온 획득권 (11회) (각인),Thẻ Agathion Sa Ngã Phước Lành Bậc Thầy của Sợi Dây Gắn Kết (11 Lần) (Khóa),nc-recovered,การ์ดได้รับอากาธีออนฟอลเลนมาสเตอร์แห่งพรสายสัมพันธ์ (11 ครั้ง) (ล็อค),nc-recovered,Blessed Master of Bond Fallen Agathion Card (11 Kali) (Bound),nc-recovered,Old Friendship's Blessed Master Corrupted Fiend Agathion Card (11 Times) (Bound),nc_tb,
Item,드래곤의 영웅 아가시온 도전권 (1회) (각인),Quyền thử thách Agathion sử thi của rồng (1 lần) (Khóa),nc-recovered,ตั๋วท้าทายอากาธีออนวีรบุรุษแห่งมังกร (1 ครั้ง) (ล็อค),nc-recovered,Dragon's Epic Agathion Chance Card (1 Kali) (Bound),nc-recovered,Dragon's Epic Agathion Chance Card (1 Time) (Bound),nc_tb,
Item,창공의 축복받은 마스터 루비 클래스 획득권 Ⅱ (11회) (각인),Thẻ quay Class Ruby Cao thủ phước lành của Thiên không II (11 lần) (Khóa),nc-recovered,ตั๋วได้รับคลาสรูบี้มาสเตอร์ที่ได้รับพรของท้องฟ้า Ⅱ (11 ครั้ง) (ล็อค),nc-recovered,Sky's Blessed Master Ruby Class Card II (11 Kali) (Bound),nc-recovered,Sky's Blessed Master Ruby Class Card II (11 Times) (Bound),nc_tb,
Character,성채 전사의 원령,Vong hồn chiến binh của pháo đài,nc-recovered,วิญญาณนักรบแห่งป้อมปราการ,nc-recovered,Specter of the Castle Warrior,nc-recovered,Castle Warrior's Specter,nc_tb,
Character,전장의 올 마훔 정예 지휘관,Chỉ Huy Tinh Nhuệ Ol Mahum Chiến Trường,nc-recovered,ผู้บัญชาการโอลมาฮุมชั้นยอดแห่งสมรภูมิ,nc-recovered,Battlefield Ol Mahum Elite Commander,nc-recovered,Elite Battleground Ol Mahum Commander,nc_tb,
Item,그레시아의 고귀한 각성의 물약 상자 (각인),Hộp thuốc thức tỉnh cao quý của Grecia (Khóa),nc-recovered,กล่องยาปลุกพลังอันสูงส่งของเกรเซีย (ล็อค),nc-recovered,Gracia's Noble Star Aether Chest (Bound),nc-recovered,Gracia's Noble Star Aether Chest (Bound),nc_tb,
Item,용기의 각성 희귀 클래스 선택 상자 (각인),Hộp chọn hạng hiếm thức tỉnh dũng khí (Khóa),nc-recovered,กล่องเลือกคลาสหายากปลุกพลังแห่งความกล้า (ล็อค),nc-recovered,Courage's Awakening Unique Class Selection Chest (Bound),nc-recovered,Valorous Awakened Unique Class Selection Chest (Bound),nc_tb,
Item,정화된 심연의 구슬 (이벤트),Viên Ngọc Vực sâu Thanh Tẩy (Sự kiện),nc-recovered,ลูกแก้วแห่งความลึกที่ถูกชำระล้าง (กิจกรรม),nc-recovered,Purified Abyssal Orb (Event),nc-recovered,Purified Abyssal Bead (Event),nc_tb,
Item,업화의 룬 소환 패키지 (각인),Gói Triệu Hồi Ngọc bổ trợ Lửa Địa Ngục (Khóa),nc-recovered,แพ็กเกจอัญเชิญรูนแห่งไฟนรก (ล็อค),nc-recovered,Hellfire's Rune Summon Package (Bound),nc-recovered,Hellfire's Rune Summon Package (Bound),nc_tb,
Item,고다드의 고귀한 각성의 물약 상자 (각인),Hộp Dược phẩm thức tỉnh cao quý của Goddard (Khóa),nc-recovered,กล่องยาปลุกพลังอันล้ำค่าของก็อดดาร์ด (ล็อค),nc-recovered,Goddard's Noble Star Aether Chest (Bound),nc-recovered,Goddard's Noble Star Aether Chest (Bound),nc_tb,
Skill,임페리얼 체인소드 마스터리 Ⅲ,Thông thạo Kiếm Xích Hoàng Đế III,nc-recovered,มาสเตอรี่ดาบโซ่จักรวรรดิ Ⅲ,nc-recovered,Imperial Chainblade Mastery III,nc-recovered,Imperial Chainblade Mastery III,nc_tb,
Skill,심연의 크림슨메이지의 혼,Linh Hồn Pháp Sư Đỏ Thẫm Vực Thẳm,nc-recovered,จิตวิญญาณอาบิสซอล คริมสันเมจ,nc-recovered,Abyssal Crimson Mage's Soul,nc-recovered,Abyssal Crimson Mage's Soul,nc_tb,
Item,탐험가의 발자취 (이벤트),Bước Chân Nhà Thám Hiểm (Sự Kiện),nc-recovered,รอยเท้านักสำรวจ (กิจกรรม),nc-recovered,Explorer’s Footsteps (Event),nc-recovered,Explorer's Footprints (Event),nc_tb,
Item,수련의 쾌속 성장 패키지 (각인),Gói trưởng thành nhanh chóng trong quá trình rèn luyện (Khóa),nc-recovered,แพ็กเกจพัฒนาความเร็วสูงแห่งการฝึกฝน (ล็อค),nc-recovered,Exercises Rapid Growth Package (Bound),nc-recovered,Rapid Growth Discipline Package (Bound),nc_tb,
Item,인나드릴 사혼의 향 (각인),Hương Linh Hồn Innadril (Khóa),nc-recovered,ธูปวิญญาณอินนาดริล (ล็อค),nc-recovered,Innadril Soul Incense (Bound),nc-recovered,Innadril's Soul Flame (Bound),nc_tb,
Item,클래스 체인지 (클래스 리바이벌 3차),Chuyển Class (Hồi Sinh Class 3),nc-recovered,เปลี่ยนคลาส (คลาสระดับ 3),nc-recovered,Class Change (Class Revival 3),nc-recovered,Class Change (3rd Class Revival),nc_tb,
Item,특급 성장 지원 신탁서 (68레벨) (각인),Kinh thánh hỗ trợ trưởng thành đặc biệt (Cấp 68) (Khóa),nc-recovered,ใบคำพยากรณ์สนับสนุนการพัฒนาชั้นเยี่ยม (เลเวล 68) (ล็อค),nc-recovered,Premium Growth Support Oracle Scripture (Level 68) (Bound),nc-recovered,Special Growth Support Oracle Scripture (Lv.68) (Bound),nc_tb,
Item,세검 지도서 (오버쓰러스트),Hướng dẫn trường kiếm (Cực Đẩy),nc-recovered,ตำราการใช้เลเปียร์ (โอเวอร์ทรัสต์),nc-recovered,Rapier Handbook (Overthrust),nc-recovered,Rapier Handbook (Overthrust),nc_tb,
Item,인어의 최상급 클래스/아가시온 올인원 획득권 (11회) (각인),Phiếu thu thập Class tối thượng của Nhân ngư / Agathion All-in-One (11 lần) (Khóa),nc-recovered,การ์ดได้รับออลอินวันคลาส/อากาธีออนระดับสูงสุดของนางเงือก (11 ครั้ง) (ล็อค),nc-recovered,Mermaid's Finest Class/Agathion All-in-One Card (11 Kali) (Bound),nc-recovered,Mermaid's Finest Class/Agathion All-In-One Card (11 Times) (Bound),nc_tb,
Item,만개의 네필림스/청룡 패키지 Ⅱ (각인),Gói Nephilim/Rồng Xanh II Hoa Nở Rộ (Khóa),nc-recovered,แพ็กเนฟิลิม/บลูดราก้อนของฟูลบลูม Ⅱ (ล็อค),nc-recovered,Full Bloom's Nephilim/Blue Dragon Package II (Bound),nc-recovered,Full Bloom Nephilim's/Blue Dragon Package II (Bound),nc_tb,
Item,서광의 축복받은 마스터 청룡 아가시온 획득권 (11회) (각인),Thẻ Agathion Rồng Xanh Bậc thầy Phước Lành Bình Minh (11 Lần) (Khóa),nc-recovered,การ์ดอากาธีออนบลูดราก้อนมาสเตอร์อวยพรแห่งรุ่งอรุณ (11 ครั้ง) (ล็อค),nc-recovered,Dawn's Blessed Master Blue Dragon Agathion Card (11 Kali) (Bound),nc-recovered,Dawning Blessed Master Blue Dragon Agathion Card (11 Times) (Bound),nc_tb,
Skill,강화 : 홀리 블레이드,Cường hóa: Kiếm Thánh,nc-recovered,เสริมพลัง: โฮลลี่ เบลด,nc-recovered,Reinforced: Holy Blade,nc-recovered,Reinforced: Holy Blade,nc_tb,
Item,인어의 마스터 집혼석 (11회) (각인),Đá nhốt hồn Bậc thầy của Nhân ngư (11 lần) (Khóa),nc-recovered,หินยึดวิญญาณมาสเตอร์ของนางเงือก (11 ครั้ง) (ล็อค),nc-recovered,Mermaid's Master Soul Crystal Stone (11 Kali) (Bound),nc-recovered,Mermaid's Master Soul Crystal Stone (11 Times) (Bound),nc_tb,
Item,은의 천칭 발란키 (각인),Thiên Bình Thần Thánh Vlaki (Khóa),nc-recovered,ตาชั่งสีเงิน วัลลาคี (ล็อค),nc-recovered,Elder of the Silver Scales Balanki (Bound),nc-recovered,Elder of the Silver Scales Balanki (Bound),nc_tb,
Skill,영혼 스킬 : 발락 Ⅱ,Kỹ năng Linh hồn : Balak II,nc-recovered,สกิลวิญญาณ: บัลลัค Ⅱ,nc-recovered,Soul Skill: Valak II,nc-recovered,Soul Skill: Valak II,nc_tb,
Item,힘의 파편의 혼 (각인),Linh hồn của Mảnh vỡ Sức mạnh (Khóa),nc-recovered,วิญญาณของชิ้นส่วนพลัง (ล็อค),nc-recovered,Fragment of Power's Soul Crystal Stone (Bound),nc-recovered,Fragment of Power's Soul (Bound),nc_tb,
Item,이도류 비전서 (레전더리 듀얼 마스터리) (상점),Sách bí thuật kiếm xích (Cao thủ Huyền thoại song kiếm) (Cửa Hàng),nc-recovered,ตำราลับดาบคู่ (Legendary Dual Mastery) (ร้านค้า),nc-recovered,Art of Dual Blades (Legendary Dual Mastery) (Shop),nc-recovered,Art of Dual Blades (Legendary Dual Mastery) (Shop),nc_tb,
Item,오만의 최상급 클래스 획득권 (1회) (각인),Thẻ quay Class tối thượng kiêu ngạo (1 lần) (Khóa),nc-recovered,ตั๋วได้รับคลาสดวอร์ฟระดับสูงสุดแห่งความโอหัง (1 ครั้ง) (ล็อค),nc-recovered,Insolence's Finest Class Card (1 Kali) (Bound),nc-recovered,Finest Class Card of Insolence (1 Time) (Bound),nc_tb,
Item,타락 천사의 시길 (초월 +2),Khiên Thiên Sứ Sa Ngã (Thăng Cấp +2),nc-recovered,เครื่องหมายแห่งเทวทูตตกสวรรค์ (ข้ามขีดจำกัด +2),nc-recovered,Fallen Angel's Sigil (Asc. +2),nc-recovered,Fallen Angel's Sigil (Asc. +2),nc_tb,
Map,신념의 탑 2층 재앙구역,Tháp Đức Tin (Tầng 2) - Khu Vực Tai Ương,nc-recovered,หอคอยแห่งศรัทธาชั้น 2 - พื้นที่แห่งภัยพิบัติ,nc-recovered,Tower of Faith (2F) - Zona Calamity,nc-recovered,Tower of Faith (2F) Disaster Zone,nc_tb,
Item,12월의 성장 상자 (대) (각인),Hộp trưởng thành tháng 12 (Lớn) (Khóa),nc-recovered,กล่องพัฒนาเดือนธันวาคม (ใหญ่) (ล็อค),nc-recovered,December Growth Chest (Large) (Bound),nc-recovered,December Growth Chest (Large) (Bound),nc_tb,
Item,창공의 영웅 무기 선택 상자 (단검),Rương chọn vũ khí Sử Thi của Thiên không (Dao găm),nc-recovered,กล่องเลือกอาวุธวีรบุรุษของท้องฟ้า (มีดสั้น),nc-recovered,Sky's Epic Weapon Selection Chest (Dagger),nc-recovered,Sky's Epic Weapon Selection Chest (Dagger),nc_tb,
Item,천사의 영웅 스킬북 선택 상자 (활),Hộp lựa chọn Sách Kỹ Năng Sử Thi của Thiên Sứ (cung),nc-recovered,กล่องเลือกหนังสือสกิลวีรบุรุษเทวทูต (ธนู),nc-recovered,Angel's Epic Skillbook Selection Chest (Bow),nc-recovered,Angel's Epic Skillbook Selection Chest (Bow),nc_tb,
Item,가을 소풍 김밥 (이벤트),Kimbap Dã Ngoại Mùa Thu (Sự kiện),nc-recovered,ข้าวห่อสาหร่ายปิคนิคฤดูใบไม้ร่วง (กิจกรรม),nc-recovered,Autumn Picnic Kimbap (Event),nc-recovered,Autumn Picnic Gimbap (Event),nc_tb,
Item,훈련 보급 상자 (이벤트),Rương tiếp tế Huấn Luyện (Sự Kiện),nc-recovered,กล่องเสบียงการฝึกฝน (กิจกรรม),nc-recovered,Training Supply Chest (Event),nc-recovered,Training Supply Chest (Event),nc_tb,
Item,빛나는 화염의 전설 스킬북 선택 상자 (지팡이),Rương chọn sách kỹ năng huyền thoại Hỏa Diễm rực rỡ (Trượng),nc-recovered,กล่องเลือกหนังสือสกิลตำนานแห่งเปลวเพลิงส่องสว่าง (ไม้เท้า),nc-recovered,Shining Flame Legend Skillbook Selection Chest (Staff),nc-recovered,Shining Blazing Legend Skillbook Selection Chest (Staff),nc_tb,
Item,벨라의 영웅 신탁서 (각인),Thư ủy thác của sử thi Bella (Khóa),nc-recovered,ใบคำพยากรณ์วีรบุรุษของเบลล่า (ล็อค),nc-recovered,Bella's Epic Oracle Scripture (Bound),nc-recovered,Bella's Epic Oracle Scripture (Bound),nc_tb,
Item,영원의 성장 패키지 Ⅰ (각인),Gói Tăng Trưởng Vĩnh Cửu I (Khóa),nc-recovered,แพ็กเกจพัฒนาอีเทอร์นอล Ⅰ (ล็อค),nc-recovered,Eternal Growth Package I (Bound),nc-recovered,Eternity Growth Package I (Bound),nc_tb,
Item,타락 천사의 시길 (각인),Khiên Thiên Sứ Sa Ngã (Khóa),nc-recovered,เครื่องหมายของเทวทูตตกสวรรค์ (ล็อค),nc-recovered,Fallen Angel's Sigil (Bound),nc-recovered,Fallen Angel's Sigil (Bound),nc_tb,
Item,비탄의 마리드의 혼 (각인),Linh hồn của Marid Sầu Bi (Khóa),nc-recovered,วิญญาณของมาริดแห่งความโศกเศร้า (ล็อค),nc-recovered,Marid of Agony's Soul Crystal Stone (Bound),nc-recovered,Marid of Agony's Soul (Bound),nc_tb,
Item,성장의 최상급 고양이단 집혼석 (11회) (각인),Đá nhốt hồn của Băng đảng mèo trưởng thành cao cấp (11 lần) (Khóa),nc-recovered,หินยึดวิญญาณกลุ่มแมวระดับสูงสุดแห่งการพัฒนา (11 ครั้ง) (ล็อค),nc-recovered,Growth Finest Cat Gang Soul Crystal Stone (11 Kali) (Bound),nc-recovered,Growth Finest Cat Gang Soul Crystal Stone (11 Times) (Bound),nc_tb,
Item,성녀의 심연 주머니 (이벤트),Túi Biểu Tượng thánh nữ (Sự kiện),nc-recovered,ถุงขุมนรกของนักบุญ (กิจกรรม),nc-recovered,Saint's Abyss Pouch (Event),nc-recovered,Priestess' Abyssal Pouch (Bound),nc_tb,
Item,안타라스 슬레셔 (초월 +2),Kẻ chém Antharas (Siêu Việt +2),nc-recovered,อันทารัส สแลชเชอร์ (ข้ามขีดจำกัด +2),nc-recovered,Antharas Slasher (Asc. +2),nc-recovered,Antharas Slasher (Asc. +2),nc_tb,
Item,+7 에바의 인장 상자 (각인),Rương Ấn Ký Eva +7 (Khóa),nc-recovered,กล่องตราประทับของเอวา+7 (ล็อค),nc-recovered,+7 Eva's Seal Chest (Bound),nc-recovered,+7 Eva's Seal Chest (Bound),nc_tb,
Item,TJ's 쿠폰 - 탈 것 카드 변경,Phiếu TJ – Đổi Thẻ Thú Cưỡi,nc-recovered,คูปองของทีเจ - เปลี่ยนการ์ดพาหนะ,nc-recovered,TJ's Coupon - Mount Card Change,nc-recovered,TJ's Coupon - Mount Card Change,nc_tb,
Item,월광의 전설 클래스 확정 획득권 (1회) (각인),Thẻ Class Huyền Thoại Đảm Bảo Ánh Trăng (1 Lần) (Khóa),nc-recovered,การ์ดการันตีคลาสระดับตำนานแห่งแสงจันทร์ (1 ครั้ง) (ล็อค),nc-recovered,Moonlight's Legend Class Guaranteed Card (1 Kali) (Bound),nc-recovered,Moonlight Legend Class Guaranteed Card (1 Time) (Bound),nc_tb,
Item,광휘의 반지 (초월 +3),Nhẫn Ánh Sáng (Thăng Cấp +3),nc-recovered,แหวนแห่งแสงสว่าง (ข้ามขีดจำกัด +3),nc-recovered,Ring of Splendor (Asc. +3),nc-recovered,Ring of Splendor (Asc. +3),nc_tb,
Item,영원의 시크릿 박스 꾸러미 (각인),Túi Rương Bí Mật Vĩnh Cửu (Khóa),nc-recovered,ถุงกล่องลับของอีเทอร์นัล (ล็อค),nc-recovered,Eternal's Secret Chest Pouch (Bound),nc-recovered,Eternity Secret Box Pouch (Bound),nc_tb,
Item,축복받은 방어구 강화 주문서 (각인),Cuộn Cường Hoá Giáp chúc phúc (Khóa),nc-recovered,คัมภีร์เสริมพลังชุดเกราะที่ได้รับพร (ล็อค),nc-recovered,Blessed Armor Enchant Scroll (Bound),nc-recovered,Blessed Armor Enchant Scroll (Bound),nc_tb,
Item,계승자의 서 (디펜시브 스탠스 Ⅱ) (각인),Sách Kế Thừa (Tư Thế Phòng thủ II) (Khóa),nc-recovered,ตำราผู้สืบทอด (ท่าป้องกันระดับ ⅠⅠ) (ล็อค),nc-recovered,Inheritor's Book (Defensive Stance II) (Bound),nc-recovered,Inheritor's Book (Defensive Stance II) (Bound),nc_tb,
Character,드루가 데스나이트 전사,Chiến Binh Death Knight Gia Tộc Druga,nc-recovered,นักรบแห่งความตายดรูกา,nc-recovered,Druga Death Knight Warrior,nc-recovered,Druga Death Knight Warrior,nc_tb,
Item,심연의 데일리 아티팩트 상자 (각인),Hộp tạo tác Hàng Ngày của Vực Thẳm (Khóa),nc-recovered,กล่องสิ่งประดิษฐ์รายวันแห่งขุมนรก (ล็อค),nc-recovered,Abyssal Daily Artifact Chest (Bound),nc-recovered,Abyssal Daily Artifact Chest (Bound),nc_tb,
Item,소드 오브 이포스 (각인),Kiếm của Epos (Khóa),nc-recovered,ดาบแห่งอีฟอส (ล็อค),nc-recovered,Sword of Ipos (Bound),nc-recovered,Greatsword of Ipos (Bound),nc_tb,
Item,베오라의 영웅 클래스 확정 획득권 (1회) (각인),Vé đảm bảo Phẩm Sử Thi Veora (1 lần) (Khóa),nc-recovered,ตั๋วได้รับการันตีคลาสวีรบุรุษของเวโอร่า (1 ครั้ง) (ล็อค),nc-recovered,Veora's Epic Class Guaranteed Card (1 Kali) (Bound),nc-recovered,Veora's Epic Class Guaranteed Card (1 Time) (Bound),nc_tb,
Item,이노린 확정 획득권 (1회) (각인),Quyền chắc chắn sở hữu Inolin (1 lần) (Khóa),nc-recovered,ตั๋วได้รับประกันของอิโนริน (1ครั้ง) (ล็อค),nc-recovered,Inolin Guaranteed Card (1 Kali) (Bound),nc-recovered,Inolin Guaranteed Card (1 Time) (Bound),nc_tb,
Item,사멸의 목걸이 (초월 +2) (각인),Dây chuyền diệt vong (Thăng Cấp +2) (Khóa),nc-recovered,สร้อยคอแห่งการดับสูญ (ข้ามขีดจำกัด +2) (ล็อค),nc-recovered,Necklace of Extinction (Asc. +2) (Bound),nc-recovered,Necklace of Extinction (Asc. +2) (Bound),nc_tb,
Item,안타라스의 신화 스킬북 선택 상자 (각인),Hộp lựa chọn sách kỹ năng Thần thoại của Antharas (Khóa),nc-recovered,กล่องเลือกหนังสือสกิลระดับเทวตำนานแห่งอันทารัส (จารึก),nc-recovered,Antharas' Mythic Skillbook Selection Chest (Bound),nc-recovered,Antharas' Mythic Skillbook Selection Chest (Bound),nc_tb,
Item,계승자의 장비 상자 (활) (이벤트),Hộp Trang Sức của người thừa kế (Cung) (Sự Kiện),nc-recovered,กล่องอุปกรณ์ของผู้สืบทอด (ธนู) (กิจกรรม),nc-recovered,Inheritor's Gear Chest (Bow) (Event),nc-recovered,Inheritor's Gear Chest (Bow) (Event),nc_tb,
Item,계승자의 서 (스킬 블록 Ⅰ) (각인),Sách của Người Kế Thừa (Chặn Kỹ Năng I) (Khóa),nc-recovered,ตำราของผู้สืบทอด (สกิล บล็อค Ⅰ) (ล็อค),nc-recovered,Inheritor's Book (Block Skill I) (Bound),nc-recovered,Inheritor's Book (Skill Block I) (Bound),nc_tb,
Item,가호의 전설 스킬북 선택 상자 (이도류),Hộp chọn sách kỹ năng huyền thoại được chúc phúc (song kiếm),nc-recovered,กล่องเลือกหนังสือสกิลตำนานแห่งพร (ดาบคู่),nc-recovered,Holy Protection's Legend Skillbook Selection Chest (Dual Blades),nc-recovered,Holy Protection's Legend Skillbook Selection Chest (Dual Blades),nc_tb,
Item,불멸의 성수 상자 (각인),Hộp Thánh Vật Bất Tử (Khóa),nc-recovered,กล่องน้ำศักดิ์สิทธิ์อมตะ (ล็อค),nc-recovered,Immortal Holy Water Chest (Bound),nc-recovered,Immortal Holy Water Chest (Bound),nc_tb,
Item,최상급 집혼석 (6회) (각인),Đá thu hồn tối thượng (6 lần) (Khóa),nc-recovered,หินยึดวิญญาณระดับสูงสุด (6 ครั้ง) (ล็อค),nc-recovered,Finest Soul Crystal Stone (6 Kali) (Bound),nc-recovered,Finest Soul Crystal Stone (6 Times) (Bound),nc_tb,
Item,도약의 릴림스/티미리란 다이아 상자 (각인),Rương Kim Cương Lilim/Timirilan của Leap (Khóa),nc-recovered,กล่องเพชรลิลิม/ทิมิริลันของลีป (ล็อค),nc-recovered,Leap's Lilim's/Timiriran Diamond Chest (Bound),nc-recovered,Leaping Lilim's/Timiriran Diamond Chest (Bound),nc_tb,
Map,사자왕의 요새(상급2),Pháo đài của Vua Sư Tử (Nâng cao 2),nc-recovered,ปราการราชสีห์ (ระดับสูง 2),nc-recovered,Lion King's Castle (Advanced 2),nc-recovered,Lion King's Fort (Advanced 2),nc_tb,
Item,마검 비술서 (체인 체이싱) (상점),Sách Kỹ Năng Kiếm Ma (Xích Truy Sát),nc-recovered,ตำราทักษะดาบเวท (Chain Chasing) (ร้านค้า),nc-recovered,Creed of Chainblades (Whip Dash) (Shop),nc-recovered,Creed of Chainblades (Whip Dash) (Shop),nc_tb,
Item,그레시아의 영웅 망토 선택 상자,Hộp chọn áo choàng sử thi Grecia,nc-recovered,กล่องเลือกเสื้อคลุมวีรบุรุษแห่งเกรเซีย,nc-recovered,Gracia's Epic Cloak Selection Chest,nc-recovered,Gracia's Epic Cloak Selection Chest,nc_tb,
Item,이도류 비전서 (스커지) (상점),Kỹ năng Song kiếm (Báo Thù) (Cửa hàng),nc-recovered,ตำราลับดาบคู่ (Scourge) (ร้านค้า),nc-recovered,Art of Dual Blades (Scourge) (Shop),nc-recovered,Art of Dual Blades (Scourge) (Shop),nc_tb,
Item,스파인본 듀얼 소드 (각인),Song Kiếm Spine (Khóa),nc-recovered,ดาบคู่สไปน์โบน (ล็อค),nc-recovered,Spinebone Dual Blades (Bound),nc-recovered,Spinebone Dual Blades (Bound),nc_tb,
Item,세이렌의 전설 아티팩트 도전권 선택 상자 (각인),Hộp chọn Thẻ Cơ hội Tạo tác Huyền thoại của Sirran (Khóa),nc-recovered,กล่องเลือกการ์ดสุ่มสิ่งประดิษฐ์ตำนานของไซเรน (ล็อค),nc-recovered,Siren's Legend Artifact Chance Card Selection Chest (Bound),nc-recovered,Siren's Legend Artifact Chance Card Selection Chest (Bound),nc_tb,
Item,만개의 최상급 고양이단 집혼석 (11회) (각인),Thẻ Đá Tinh Thể Linh Hồn Băng Đảng Mèo Tối Thượng Hoa Nở Rộ (11 Lần) (Khóa),nc-recovered,หินวิญญาณแก๊งแมวขั้นสูงของฟูลบลูม (11 ครั้ง) (ล็อค),nc-recovered,Full Bloom's Finest Cat Gang Soul Crystal Stone (11 Kali) (Bound),nc-recovered,Full Bloom Finest Cat Gang Soul Crystal Stone (11 Times) (Bound),nc_tb,
Character,혁명의 하급 기사,Kỵ sĩ cấp thấp của cuộc cách mạng,nc-recovered,อัศวินชั้นต่ำแห่งการปฏิวัติ,nc-recovered,Lesser Revolutionist Knight,nc-recovered,Lesser Knight of Revolution,nc_tb,
